"Code","Name","Detail"
"  HSS 103","  COMMUNICATION SKILLS (ADVANCED)"," INTRODUCTION TO COMMUNICATION PROCESS 3 1 Scope, Significance, Types and Levels, Technical Communication, Tools of Effective Communication SPEAKING SKILLS AND PERSONALITY DEVELOPMENT 6 2 Interpersonal Communication, Oral Presentation, Body Language and Voice Modulation (Para linguistics and Non- Verbal), Negotiation and Persuasion, Group Discussion, Interview Techniques (Telephonic and Video Conferencing) ADVANCED Technical Writing 4 3 Job Application, CV Writing, Business Letters, Memos, Minutes, Notices, Report Writing  Structure, E-mail Etiquette, Blog Writing 4 COMMUNICATION AND MEDIA 1 Social and Political Context of Communication, Recent Developments in Media - - Number of"
"  HSS 201","  ECONOMICS"," INTRODUCTION TO ECONOMICS 3 1 Nature of Economics, Economic Thoughts, Economic Activities, Relationship of Economics with other Social Sciences and Engineering THEORY OF CONSUMER BEHAVIOUR 9  Demand Types, Law of Demand, Demand Supply Curve, Determinants of Demand and Change in Demand (Movement of Demand and Shift of Demand) with Case Studies  2 Elasticity of Demand Nature, Degrees, Types, Factors Affecting Elasticity of Demand and its Application in present scenario  Laws of Consumption Concept and Applicability of Law of Diminishing Marginal Utility and Law of Equi-Marginal Utility     THEORY OF PRODUCTION AND COST 5 Cost Concept and Types  Production Concept, Scale of Production, Law of Variable Proportion Returns to Factor and Returns to Scale Causes and Implications Economies and Diseconomies of Scale Concept and Types  Relevance of Production and Cost Concept in present context     THEORY OF MARKET 5 Market Concept and Types (Perfect Competition, Monopoly and Monopolistic Competition),  Nature and Relevance of different Markets in present scenario — Case Study        BASIC CONCEPTS OF MACRO ECONOMICS 6 5 National Income Concept and Measurement Methods, Determination of Equilibrium of IncomeInflation Concept, Causes and Effect of Inflation, Measures to Control Inflation, Case Study on Impact of Inflation           Course"
" HSS 202"," PSYCHOLOGY"," INTRODUCTION TO PSYCHOLOGY 4 Concept, Nature and Scope 1 Methods of Studying Human Behaviour — Introspection Method, Observation Method,  Experimental Method, Case History Method, Survey Method, Psychological Test Use Relevance of these Methods in present context              INTELLIGENCE 4 2 Concept and Determinants of Intelligence  Theories of Intelligence and its Application Spearman, Thurston, Guilford  PERSONALITY 4 3 Personality Concept, Determinants of Personality, Trait Paradigm (Eysenck),  Psychodynamic Paradigm (Freud), Measurement of Personality — Self Report Measures  (EPQ), Projective Measures (TAT), Hypothetical Measurement of Personality  MENTAL HEALTH AND STRESS 4 4 Mental Health Concept and Factors Affecting Mental Health  Stress Nature, Rections to Stress,"
" HSS 203","  SOCIOLOGY"," INTRODUCTION TO SOCIOLOGY 5 1 Sociology as a Science, Impact of Industrial and French Revolution on the Emergence of  Sociology, Contribution of Karl Marx, Emile Durkheim, Max Weber, Alwin Toeffler to Sociology and its Application in present scenario, Relevance of Sociology for Engineering        BASIC CONCEPTS 2 Society, Association, Institution, Culture Relativism, Social Structure, Social System,Socialization, Competition, Conflict, Accommodation, Social Mobility                    SOCIETY AND ECONOMY 4 Evolution of Society Primitive, Agrarian, Industrial and Post-Industial,  3 Economic Systems of Simple and Complex Societies,  Sociological Dimensions of Economic Life, Market (free) Economy and Controlled (planned) Economy INDUSTRIAL SOCIOLOGY 3  4 Nature and Scope of Industrial Sociology, Pre-Conditions and Consequences of Industrialization, Impact of Automation and Industrialization on Society with Case Study  5 SCIENCE AND TECHNOLOGY 2 Ethos of Science and Social Responsibility of Science SOCIAL CHANGE 4  6 Theories of Change and its Application to Sociology, Factors of Change,  Directed Social Change, Social Policy and Social Development, Social Cost Benefit Analysis, Role of Engineers in Development  INDIAN SOCIETY 6 Traditional Hindu Social Organization, Caste System, Agrarian Society in India,  7 Social Consequences of Land Reforms and Green Revolution, Working of the Democratic Political System in a Traditional Society, Problem of Education in India, Gender Discrimination, Economic Reforms Liberalization, Privatization and Globalization, Strategies for Development in India, Case Studies  8 SOCIAL PROBLEMS 2  Concept of AIDS, Alcoholism, Drug Addiction, Corruption with Case Study           Course"
" HSS 204"," FRENCH"," 1 Introductions introduce yourself or someone else 2 2 Greetings 2 3 Alphabet / numbers 3 4 Communication in a class 3 5 Asking and answering basic questions name — age — nationality — profession — family, 3 friends, acquaintances 6 Giving the date / day / season / time / frequency of an event 2 7 Locating a place / describing a city or a locality / giving information about one’s region, city  4 or country 8 Expressing quantities 2 9 Expressing one’s preferences / talk about one’s leisure time activities 3 10 Describing a person / talking about his/her nature 4 Course"
" HSM 401"," PRINCIPLES OF MANAGEMENT"," 1 INTRODUCTION TO MANAGEMENT 3 Nature of Management Art or Science, Principles and Functions of Management EVOLUTION OF MANAGEMENT THOUGHT 6 Classical Theories Bureaucratic, Scientific and Administrative Approach 2 Neo-Classical Theories Human Relations and Human Behaviour Approach Modern Theories of Management Relevance of Management Thought in present scenario —- Management Cases PLANNING 4 3 Nature of Planning, Planning Process, Application of Planning Process in a Hypothetical Situation, Types of Planning, Types of Plans, Management by Objective (MBO) ORGANIZING 4 4 Concept of Organization, Departmentation, Forms of Organization Structure Analysis of Organization Structure — Case Studies Hypothetical Formation of an Organization STAFFING 6 Human Resource Planning HRP Process, Job Analysis Job Description, Job Specifications and Used of Job Analysis 5 Recruitment Sources and Methods Selection Selection Process, Role Playing and Case Study on Selection Tests and Interviews Training and Development Techniques, Performance Appraisal Methods Case Study on Staffing Practices DIRECTING 3 6 Concept, Leadership Importance and Styles, Motivation Theories and their relevance in present scenario, Communication Process, Types and Barriers of Communication Management Game on Leadership, Motivation and Communication 7 CONTROLLING 2  Nature and Process of Controlling, Requirements for Effective Controlling           Course"
"  HSM 402","  BUSINESS ENVIRONMENT AND BUSINESS LAWS"," INTRODUCTION TO BUSINESS 5 1 Scope and Characteristics of Business, Classification of Business Activities Forms of Ownership of Business Sole Proprietorship, Partnership and Company BUSINESS ENVIRONMENT 7 Internal Environment Concept and Elements (Value System, Vision Mission Objectives, Management Structure, Human Resources, Company Image etc) 2 SWOT Analysis Concept and Case Study External Environment Micro Environment (Suppliers, Customers, Competitors, Market Intermediaries etc) and Macro Environment — PESTEL Analysis (Political, Economic, Social, Technological, Ecological and Legal), Case Study on Impact of Environment on Business GLOBALIZATION 4 3 Concept, Pros and Cons of Globalization, Impact of Global Environment on Business Globalization of Company — Case Study CORPORATE SOCIAL RESPONSIBILITY 2 4 Concept, Social Responsibility towards different stakeholders, Rationale for CSR CSR — Case Studies 5 CORPORATE GOVERNANCE 3 Concept, Elements and Essentials of Good Governance 6 CONTRACT LAW 3 Concept, Types and Essentials Elements of Contract PARTNERSHIP LAW 2 @ Nature of Partnership, Provisions of Partnership Act, Issues Related to Partnership Firm, Hypothetical Formation of a Partnership Firm COMPANY LAW 2 8 Nature of Company, Provisions of Company Act, Issues Related to Incorporation of  Company, Hypothetical Formation of a Company           Course"
"  HSM 403","  ENTREPRENEURSHIP AND PROJECT MANAGEMENT","  INTRODUCTION TO ENTREPRENEURSHIP 6  1 Concept of Entrepreneurship, Characteristics and Functions of Entrepreneur Forms of Ownership of Business, Factors Affecting Entrepreneurship Case Studies of Entrepreneurs ‘WOMEN ENTREPRENEURSHIP 2  2 Nature of Women Entrepreneurship, Problems of Women Entrepreneurs, Institutional Initiatives for Promotion of Women Entrepreneurs  3 MICRO, SMALL AND MEDIUM ENTERPRISES (MSMES) 2 Concept of MSMEs, Schemes of MSMEsFunctions of Entrepreneurial Development Programmes (EDPs)                 PROJECT IDENTIFICATION 2 4 Idea Generation, Project Life Cycle, Concept of SWOT Analysis SWOT Analysis of Selected Project PROJECT PLANNING AND FORMULATION 7 Elements of Project Formulation Product, Technical (Location, Scale, Technology, 5 Production Process, Layout, Manpower, Resources etc), Market, Finance and Economic Aspects Feasibility Analysis Financial Viability and Profitability, and Socio-Economic Desirability PROJECT REPORT 2 6 Formulation of Business Plan and Project Report, Hypothetical Example of a Real-Life Project FINANCE AND MARKETING FUNCTION 5 7 Concept of Finance, Finance Related Terminologies, Sources of Finance, Cost Estimations Marketing Mix Product, Place, Price, Promotion, People, Process and Physical Evidence Marketing Segmentation Targeting and Positioning DISCUSSIONS ON ADDITIONAL READING (any one of the following in the semester)  2 - The New Age Entrepreneurs - The $100 Startup Fire your Boss, Do what you Love and Work Better to Live More 8 - A Guide to Entrepreneurship  - Dhandha How Gujaratis Do Business - Rokda How Baniyas Do Business  - Take Me Home  - Business Families of Ludhiana           Course"
" HSM 404"," FINANCIAL MANAGEMENT","     INTRODUCTION TO FINANCIAL MANAGEMENT 3 1 Concept of Finance, Terminology Related to Finance, Financial Decisions, Factors Affecting Financial Decisions, Risk-Return Trade-Off     FINANCIAL SYSTEM 2 Concept and Role of Financial System in Indian Economy     FINANCIAL MARKETS AND INSTRUMENTS 5 Concept and Relevance of Money Market and Capital Market  Money Market Instruments Call Money, Treasury Bills, Commercial Papers, Certificate of Deposits  Capital Market Instruments Equity Shares, Preference Shares and Debentures  Hypothetical Trading in Financial Markets     FINANCIAL SERVICES 6 Nature and Functions of Financial Services Merchant Banking, Mutual Funds, Factoring, Forfaiting, Credit Rating  Case Study on Financial Services     FINANCIAL INSTITUTIONS 2 5 Nature and Functions of Financial Institutions Reserve Bank of India (RBI), Securities and Exchange Board of India (SEBI), Discount and Finance House of India (DFHI)     LONG TERM INVESTMENT DECISIONS 3 6 Capital Budgeting Concept, Importance, Factors  Techniques/Methods with Numerical Applications (Pay Back Period, Accounting Rate of Return, Net Present Value, Internal Rate of Return and Profitability Index), Case Study     SHORT TERM INVESTMENT DECISIONS 2 7 Working Capital Nature, Type and Factors Affecting the Requirement of Working Capital, Case Study     FINANCING DECISIONS 3 Capital Structure Essentials and Approaches of Capital Structure  Sources of Finance (long-term and short-term), Financial Leverage Concept and Numerical Application, Case Study     DIVIDEND DECISIONS 2 9 Types of Dividend, Dividend Policy Nature and Factors Affecting Dividend Policy, Case Study           Course"
" HSM 405"," MARKETING MANAGEMENT"," 1 INTRODUCTION TO MARKETING 3 Concepts, Role, Scope and Types of Marketing, Case Study on Marketing Management 2 MARKETING RESEARCH 3 Scope and Process of Marketing Research, Hypothetical Marketing Research Analysis CONSUMER AND BUSINESS MARKETS 4 3 Types of Markets, Building Customer Value  Consumer and Business Buying Behaviour Factors Influencing Behaviour and Buying Decision ProcessSELECTION OF MARKETS Segmentation Factors and Bases, Targeting and Positioning Preparation of STP of Selected Product     MARKETING MIX  7 P’s of Marketing Mix Product, Price, Physical Distribution, Promotion, People, Process and Physical Evidence  Formulation of Marketing Mix of Selected Product     PRODUCT DECISIONS Product (Good or Service) Characteristics, Product Life-Cycle, Packaging and Branding, Product Development and Management     PRICING DECISIONS Pricing Policies and Strategies, Factors Influencing Pricing     PHYSICAL DISTRIBUTION DECISIONS Marketing Channels, Channel Players, Physical Distribution, Managing Distribution, Analysis of Supply Chain Management — Case Studies     PROMOTION DECISIONS  Nature of Promotion Decisions, Managing Mass Communication and Personal Communication  Analysis of Promotional Strategies — Case Studies           Course"
"  HSM 406","  HUMAN RESOURCE MANAGEMENT"," 1 INTRODUCTION TO HUMAN RESOURCE MANAGEMENT 4 HRM Nature, Scope, Functions, HRM Practices and Problems in India with Case Studies 2 HUMAN RESOURCE PLANNING (HRP) 3 Concept and Process of HRP, Factors Affecting HRP JOB ANALYSIS AND DESIGNING 3 3 Uses and Process of Job Analysis, Job Description and Job Specification Features and Hypothetical Formulation, Job Designing Job Enrichment, Job Enlargement RECRUITMENT AND SELECTION 4 4 Recruitment Sources and Methods  Selection Selection Process, Selection Tests, Types and Nature of Interviews Role Playing and Case Study on Selection Process, Tests and Interview     INDUCTION AND INTERNAL MOBILITY 3 Induction Programme, Need and Scope of Internal Mobility Transfer, Promotion, Demotion     TRAINING AND DEVELOPMENT 4 Training Need and Methods, Management Development Need, Methods and Management Development Programme  HRM Games for Development of Employees     PERFORMANCE APPRAISAL AND COMPENSATION 4 7 Nature and Methods of Performance Appraisal, Hypothetical Performance Appraisal Compensation Financial and Non-Financial Benefits     EMPLOYEE HEALTH AND SAFETY 3 Concept, Issues related to Health and Safety, Workplace Health Hazards           Course"
"  CSN104","  COMPUTER PROGRAMMING (BASIC)"," INTRODUCTION TO PROGRAMMING 4 Evolution of languages Machine languages, Assembly languages, High-level languages  1 Software requirements for programming System softwares like operating system, compiler, linker, loader Application programs like editor Algorithm, specification of algorithm Flowcharts  PROGRAMMING IN C 2  2 Data types in C, Formatted input-output for printing integer, floating point numbers, characters and strings  OPERATORS AND EXPRESSION 6 Expressions in C and their evaluation Precedence and associativity rules Operators arithmetic operators, relational operators, logical operations, bitwise operators, miscellaneous operators  STATEMENTS 6  4 Decision making structures if, if-else, nested if and if-else, switch Control structures for, while, do-while Role of statements like break, continue, goto  5 ARRAYS 6 Concept and use of arrays, declaration and usage of arrays, 2-dimensional arrays  FUNCTIONS 4  6 Advantage of modularizing C program into functions, function definition and function invocation Methods of passing parameters to a function call-by-value, call-by-reference Passing arrays to functions, Recursion, Library functions  POINTERS 4  @ Pointer declaration and initialization, constant pointers, pointers to constant objects, pointer arithmetic, relationship between pointer and arrays  8 SCOPE AND LIFETIMES 2 Scope and lifetime of a variable, storage classes auto and typedef  USER-DEFINED DATA TYPES 6 Structures- definition, declaration, use, accessing structure members directly or through pointer structure, structure having arrays and pointers as members, self referential structures, passing structures to functions Unions definition, declaration, use, accessing union members directly or through pointer structure  FILES 2  Concepts of files and basic file operations           Course"
"  CSN105","  COMPUTER PROGRAMMING (ADVANCED)"," INTRODUCTION TO STRUCTURED PROGRAMMING 6  1 Introduction to topics decision making, Iteration, functions functions with variable number of arguments, multiple file programs, concept of linking  ARRAYS 6  2 Array declaration and use, Two-dimensional arrays and multi-dimensional arrays Strings and Character arrays Operations on arrays such as insertion, searching, sorting, merging POINTERS 6  3 Pointer expression, pointer arithmetic, pointer to array, pointer to functions, dynamic memory allocation, dynamic allocation of arrays Call functions through function pointers, Accessing members of arrays through pointers  PREPROCESSOR DIRECTIVES 6  4 Introduction, Various preprocessor directives, macros with and without arguments, conditional compilation  STRUCTURE, UNION, ENUMERATION AND BIT-FIELDS 8 Definition, declaration and initialization, structures containing arrays, array of structures,  5 structure having structures, pointers to structures, self-referential structures, dynamic allocation of structures Unions Definition, declaration and initialization Concepts of interrupts interrupt programming, enumerations and bit-fields  6 FILES 4 Concept of file, file operations, text mode and binary mode, command line arguments INTRODUCTION TO OBJECT ORIENTED PROGRAMMING 3  7 Classes and objects, basic features of object oriented programming like encapsulation, abstraction, polymorphism, etc  APPLICATIONS 3)  8 Projects related to the development of Terminate and Stay resident (TSRs), graphical  applications, text-editors, etc           Course"
"  ESC 101"," ENGINEERING DRAWING"," 1 Introduction to Engg Graphics, System of Projections, Orthographic projections, Lettering, 2 Dimensioning rules Projections of points and lines, Projection of lines on different planes, Traces and true 2 2 2 length of the lines 3 Projections of planes/laminae on reference planes, classification of Primary and secondary 2 planes, examples 4 Classification of solids, Projections of solids on the basis of positions of the axis of various 3 solids on reference planes 5 Sectioning of solids, True and apparent sections, sectioning on the basis of position of 3 section planes 6 Developments of surfaces, Parallel line, Radial line and Triangulation methods of 3 development of right and oblique solids General introduction to Perspective projection, isometric views, Isometric lines  Axes, 3 7 Four centre and off set method of drawing ellipse from circle, conversion of orthographic views to isometric views and vise-versa 8 Introduction to AutoCAD software for drawing of 2D projections, practical exercises on 10 points, lines, planes and solids 3 e Number of"
" ESC102"," FLUID MECHANICS","  INTRODUCTION 4 1 Fluids, Brief history of Fluid Mechanics, Properties of Fluid, Viscosity, Capillarity, Surface  Tension, Compressibility, Normal and Shear Stresses in Fluid Flows, Regimes of Flow  FLUID STATICS 6 2 Pascal’s Law of measurement of pressure, Types of forces on a fluid system, manometers  and gauges, forces on partially and fully submerged bodies including that on curved  surfaces, Buoyancy, stability of floating bodies, centre of gravity, Metacentric height  KINEMATICS OF FLUID FLOW 4 3 Langrangian and Eulerian methods, description of properties in a moving fluid, local and  convective acceleration, Streamlines, Path lines, Streak lines, Laplace equation, Stream  function, velocity potential and flownets  DYNAMICS OF FLUID FLOW 8  Equation of conservation of mass, differential form of continuity equation External forces, 4 Euler’s equation of motion, Bernoulli’s equation, simple application to one dimensional  flow, linear momentum and angular momentum, momentum theorem, moment of  momentum theorem  VISCOUS FLOW 5 5 Pressure gradient in steady uniform flow, flow between parallel plates, Qualitative aspects of  viscous flows, Hagen-Poiseulli’s flow, Transition from laminar to turbulent flow, turbulent  flow in circular pipe, Navier Stokes equation (without derivation)  FLOW THROUGH PIPES 5 6 Introduction, energy and hydraulics grade line, non-dimensional formulation of the pipe flow  problem, head losses in pipes  pipe fittings, pipe in series  parallel, reservoir problem  DIMENSIONAL ANALYSIS AND SIMILITUDE 4 7 Buckingham’s Theorem, non-dimensional groups, Geometric, Kinematic and Dynamic  Similarity, Hydraulic Models  FLOW MEASUREMENT 6 8 Venturimeter, orifice meter, Pitot tube, Orifices, mouth pieces, notches, weirs, Current     meter"
"  ESC 103","  INTRODUCTION TO MANUFACTURING","  INTRODUCTION 3  1 Classification of manufacturing processes, classification of engineering materials, comparison of material properties of metals, ceramics and plastics, crystal structures, strain hardening effects, stress-strain curves Safety measures in workshop MATERIALS AND HEAT TREATMENT 4  2 Objective of heat treatment, classification of heat treatment, annealing, normalizing, hardening  tempering, case hardening, carburizing, nitriding, flame hardening, induction hardening, applications of heat treatment FOUNDRY 4 Pattern, properties of pattern material, types of pattern, cores Types of sand, moulding sand  3 ingredients Types of moulding processes Types of casting processes sand casting, shell  casting, investment casting and centrifugal casting Casting defects  remedies Case studies and applications        FORMING 3 4 Metal forming, types and applications, hot  cold working, forging, drawing, rolling and sheet metal operationsMACHINING 3  5 Metal removal processes, machines, single-point tool, cutting tool geometry, lathe - types, elements and main parts of lathe, drilling, milling and grinding machines Applications FINISHING 2  6 Surface finishing processes, principle and applications, lapping, honing, super finishing, polishing, buffing, electroplating, galvanizing  WELDING 3  7 Classification of welding processes, mechanism of arc formation, arc welding processes, gas welding, and resistance welding, principles and applications, welding defects, causes and remedies Soldering and brazing Applications and case studies in welding  PLASTICS MANUFACTURING 2  8 Types and properties of plastics, thermosetting and thermoplastic resins, elastomers Fabrications of plastics, injection moulding, blow moulding, extrusion moulding etc  MODERN MANUFACTURING PROCESSES 2  9 Introduction, classification, electric discharge machining (EDM), electro chemical machining (ECM), laser beam machining (LBM) and Rapid Prototyping Techniques Case studies on modern and hybrid manufacturing processes  CASE STUDIES 2  10 Considerations of selecting manufacturing processes for industrial products like compact disc, PCB and emerging technological applications  z Z Number of"
"  ESC 201","  THERMODYNAMICS","     BASIC CONCEPTS Macroscopic and Microscopic Approach, Concept of Continuum,  8 Thermodynamic System, Surrounding and Boundary, Thermodynamic Equilibrium, State, 1 Path, Process, cycle, Quasi-static Process, Reversible and Irreversible Process, Working Substance Thermodynamic Properties like Pressure, Volume and Temperature, Zeroth Law of Thermodynamics Temperature Scales, Concept of Heat and work in Thermodynamics     FIRST LAW OF THERMODYNAMICS Joule’s Paddle wheel Experiment Mechanical  6 Equivalent of Heat, First Law for a closed system undergoing a Cycle, First Law for a closed     2 system undergoing a change of state Different forms of stored Energy, Enthalpy, Energy of  An isolated System, Perpetual Motion Machine of First kind  FIRST LAW APPLIED TO FLOW PROCESSES Flow Process and Control  5 3 Volume, flow work, Steady and Unsteady Flow Process, Steady Flow Energy Equation,  Engineering Applications of Steady Flow Energy Equation, Throttling Process, Flow Work and Non Flow work, Variable flow Processes, Limitation of First Law     SECOND and THIRD LAW OF THERMODYNAMICS Qualitative Difference between  8 Heat and Work, Thermal Reservoir, Statements of 2nd Law by Max-Planck and Claussius, 4 Equivalence between two statements, Energy Analysis of Heat Engine, Refrigerator and Heat Pump Reversibility and Irreversibility, Causes of Irreversibility Carnot Theorem, Carnot cycle, Absolute Thermodynamic Temperature, Scale, Efficiency of the Reversible Heat Engine, Equality of Ideal Gas Temperature and Kelvin Temperature     ENTROPY Classius Theorem, Classius Inequality and concept of Entropy, Entropy change  5 in an Irreversible Process, Application of Entropy Principle, Entropy Transfer with Heat 5 Flow, Entropy generation in closed and open System, Thermodynamics Equations relating properties of System, Reversible Adiabatic work in a Steady flow System Entropy and direction, Entropy and disorder     PROPERTIES OF GASES AND GAS MIXTURE  Equation of state of a gas, Properties  3 6 of Mixture of gases, Internal Energy, Enthalpy and Specific heat of gas, mixtures, Entropy of gas Mixtures     STEAM GENERATORS Classification of steam generators, Boiler mountings and  7 accessories Principles and operations of steam accumulators Description of Cochran, Locomotive, Lancashire, Babcock and Wilcox boiler, Modern high pressure boilers, Characteristics and advantages of high pressure boilers     BASIC CONCEPTS Macroscopic and Microscopic Approach, Concept of Continuum,  8 Thermodynamic System, Surrounding and Boundary, Thermodynamic Equilibrium, State, 8 Path, Process, cycle, Quasi-static Process, Reversible and Irreversible Process, Working Substance Thermodynamic Properties like Pressure, Volume and Temperature, Zeroth Law of Thermodynamics Temperature Scales, Concept of Heat and work in Thermodynamics        FIRST LAW OF THERMODYNAMICS Joule’s Paddle wheel Experiment Mechanical  6 Equivalent of Heat, First Law for a closed system undergoing a Cycle, First Law for a closed system undergoing a change of state Different forms of stored Energy, Enthalpy, Energy of An isolated System, Perpetual Motion Machine of First kindCourse"
"  ESC202","  ESSENTIALS OF INFORMATION TECHNOLOGY","s     NETWORKING AND COMMUNICATION  Introduction to digital communication Signal propagation, signal types, signal parameters, Channel effect on transmission Physical layer characterization Types of transmission media, physical layer interfaces Data transmission mechanisms Communication modes, transmission modes, synchronization, introduction to packet switching, multiplexing, error control methods Network architectures Introduction to computer networks, Network topologies, Types of networks LAN, WAN, MAN, layered network model Internet Protocols Introduction, Transport layer protocols TCP, UDP Application layer protocols DNS, SMTP, POP, IMAP Practical aspects of networking  12     RELATIONAL DATABASE MANAGEMENT SYSTEM  RDBMS- data processing — the database technology — data models- ER modeling concept — notations — converting ER diagram into relational schema - Logical database design - normalization (INF, 2NF and 3NF) SQL — DDL statements - DML statements - DCL statements - Joins - Sub queries — Views - Database design Issues — SQL fine tuning  10     WEB TECHNOLOGIES AND INTRODUCTION TO USER INTERFACE AND WEB TECHNOLOGIES  web fundamentals — types web content - HTML — text formatting tags in HTML — HTML form elements - <div> and <span> tags - text formatting using CSS  embedded CSS, inline CSS and external CSS — JavaScript and its features  10        SOFTWARE ENGINEERING  Software Engineering  Definition — role of software and software crisis - SDLC models  waterfall model, incremental model and spiral model — software testing — static  dynamic testing — types testing  unit testing, integration testing, system testing, performance testing and regression testing        10        Course"
"  ESC 203","  MATERIALS SCIENCE","s     INTRODUCTION  Historical perspective, Scope of Materials Science and engineering, Geometry of crystals, Structure determination by X-Ray Diffraction, Atomic structure and chemical bonding, Structure of solids  10     IMPERFECTIONS IN ATOMIC AND IONIC ARRANGEMENTS Point defects, Dislocations, Significance of Dislocations, Influence of Crystal structure, Surface defects, Importance of defects     PHASE DIAGRAMS  Phase rule, Single component systems, Binary Phase diagrams, Microstructural changes during cooling, The lever rule, Some typical phase diagrams, Other applications of Phase diagrams     DIFFUSION IN SOLIDS  Applications of Diffusion, Stability of atoms and ions, Mechanism for Diffusion, Activation energy for Diffusion, Rate of Diffusion (Fick’s First Law), Factors affecting Diffusion, Composition Profile (Fick’s Second Law), Diffusion and Materials Processing     SOLIDIFICATION  Nucleation, Applications of Controlled Nucleation, Growth mechanisms, Solidification time and Dendrite size, Cast structure, Solidification defects, Solidification of Polymers and Tnorganic glasses     ELASTIC, ANELASTIC AND VISCOELASTIC BEHAVIOUR Atomic model of elastic behaviour, The modulus as a parameter in design, Rubber-like elasticity, Relaxation processes, Spring-Dashpot model     MECHANICAL BEHAVIOUR OF MATERIALS Plastic deformations and creep in crystalline materials, Fracture        ELECTRONIC AND MAGNETIC BEHAVIOUR OF MATERIALS Conductivity of metals and alloys, Superconductivity, Semiconductors and their applications, Insulators and Dielectrics, Classification of magnetic materials, Magnetization,Permeability and magnetic field, Applications of magnetic materials     OVERVIEW OF MATERIALS Metals, Ceramics, polymers and composites           Course"
"  ESC 204","  SOLID MECHANICS","s     PROPERTIES OF MATERIALS  Introduction, uni-axial tension test, idealized stress- strain diagrams, isotropic, linear, elastic, visco-elastic and plastic materials, compression test, impact test, fatigue test, torsion and bending test  4     SIMPLE STRESSES  STRAINS  Concept of stresses and strains, relationship between elastic constants, extension of uniform bar  tapered bar under its own weight and due to load applied, stresses produced in compound bars due to axial loads, thermal stresses,     COMPOUND STRESSES General state of stress, resultant stress and strain circle, prinicipal stresses and principal strains, Mohercircle for compound stresses and strais     SHEAR FORCE AND BENDING MOMENT IN BEAMS Shear force, bending moment, Relation between load, SF and BM, SFD , BMD and axial force diagram for determinate beams under various types of loading        BENDING AND SHEAR STRESSES IN BEAMS  Pure bending ,bending stresses, eccentric loading combined bending and direct stresses , Middle Third rule, composite beams, Variation of shear stresses for various cross-sections of a beamANALYSIS OF PLANE TRUSSES 5 6 Different types of trusses, Analysis of plane trusses by method of joints and method of  sections  TORSION 4 7 Torsion equation for circular shaft , shafts under action of varying torque, torsion of  composite shafts  COLUMNS  STRUTS 5 8 Criteria for stability of columns, Buckling of columns, Euler’s theory for various end  restraints, Rankine's formula, eccentrically loaded struts, struts with initial curvature, struts  with lateral loading  DEFLECTION OF BEAMS 5 9 Slope and Deflection in beams by double integration method, Macaulay’s method, Moment  area method under the action of various loading conditions slope and deflection in built in  and propped beams Course"
"  ESC 205","  INTRODUCTION TO ELECTRONICS"," INTRODUCTION TO ELECTRONICS Need and application of electronics in different  3     areas, Basic elements of electronic system (Active and Passive elements, Sources,Dependent Sources), KVL and KCL     SEMICONDUCTOR DEVICES Concept of active and passive devices, Semiconductor Devices Structure, principle of operation, characteristics and applications of PN-Junction (Rectifier, Clipper and Clamper), BJT, Current Components in BJT, Input  Output characteristics Common Emitter (CE), Common Base (CB), Common Collector (CC) configurations, BJT as an amplifier, Construction, working principle and characteristics of FET and MOSFET, Concept of feedback amplifier, Barkhuasen criteria, Oscillators, 555 timer as multivibrator, Four layer devices- SCR, DIAC and TRIAC (Construction, operation and characteristics)     15     DIGITAL PRINCIPLES Digital waveforms, digital logic, moving and storing digital information, digital operations, digital integrated circuits     OPERATIONAL AMPLIFIER AND ITS APPLICATIONS Block diagram, characteristics, inverting and non inverting configurations, Opamp as summing amplifier, difference amplifier, integrator, differentiator     A/D AND D/A CONVERTERS Basic principle and characteristics, Weighted resistor D/A converter, Binary ladder D/A converter, counter ramp type A/D Converter     INTRODUCTION TO MICROPROCESSOR Pin diagram, Architecture of 8085 Microprocessor, Concept of Microcontroller and its applications     COMMUNICATION SYSTEMS Introduction to communication system, communication time line, Various frequency bands used for communication, Block diagram of Analog and Digital communication, need of modulation, Analog modulation techniques (Amplitude and frequency), Digital modulation techniques (PCM,PWM,PPM, PAM, ASKFSK,PSK, QAM), Introduction to advanced communication systems (Optical and wireless)           Course"
