"Code","Name","Detail"
"  EEN 209","  ELECTRICAL MACHINES - I","s     THREE PHASE INDUCTION MACHINES  General construction features, rotating field theory, per phase  approximate equivalent circuit, production of torque, slip, torque speed characteristics, max power and max torque criterion, maximum efficiency criterion, no load and blocked rotor test to determine performance parameters, circle diagram Starting rotor rheostat starter, reduced voltage starting, star delta starting Deep bar and double cage rotor Speed control pole changing, line voltage control, line frequency control, constant slip frequency operation, constant flux operation, rotor resistance control, slip energy recovery, injection of emf in the rotor circuit Braking Regenerative, plugging, dynamic braking Physical phenomenon Time and space harmonics, cogging, crawling, locking, noise, voltage ripples Induction generator     SYNCHRONOUS GENERATORS  Construction features, armature windings, pitch and distribution factor, winding connections, induced emf equation, equivalent circuit, synchronous and leakage reactance, cylindrical rotor machine performance with constant synchronous reactance, armature reaction, vector diagram, generator external characteristics and voltage regulation, generator excitation for constant voltage, direct and quadrature axis synchronous reactance, vector diagram, unsaturated and saturated synchronous reactance, open circuit and short circuit characteristics, potier triangle, calculation of saturated synchronous reactance from open circuit saturation curve, determination of direct and quadrature axis synchronous reactance Efficiency, losses in synchronous generator, power angle, transient and subtransient reactance, determination of transient, subtransient reactance, parallel operation of synchronous generators, synchronizing power, negative and zero sequence impedances of synchronous generator  15     SYNCHRONOUS MOTORS  Construction and operation of synchronous motor, V curves and inverted V Curves, effects of armature reaction, vector diagrams, effect of change in load and field excitation, vector diagram for salient pole synchronous motor, calculation of field current and efficiency, relation between power developed and power angle, electromagnetic power in salient and cylindrical rotor motor, condition for maximum power, maximum power versus power angle, field excitation versus power angle, hunting, damping, methods of starting of synchronous motor, power factor correction using synchronous condensers, hunting  10     SINGLE PHASE INDUCTION MOTORS  Double revolving field theory, analysis of single phase induction motor, equivalent circuit diagram, torque speed characteristics, types of single phase induction machines, shaded pole motors"
"  EEN 210","  CONTROL SYSTEM","s     INTRODUCTION Open loop and closed loop control systems, feedback, effects of feedback, linear and non linear control systems, block diagrams, some examples  3     MODELING  Modeling of physical systems eg electrical, mechanical, translational, rational, thermal systems, electrical, mechanical analogies Laplace transform, transfer function, block diagram algebra, signal flow graphs, characteristic equation, control system components, error detectors potentiometer, synchros, stepper motor, ac and de tachogenenrators  08     TIME DOMAIN ANALYSIS  Importance of time response in transient and steady state analysis, typical test input signals, transient response of the first order, second order system, Time response specifications, and dominant closed loop poles of higher order systems, steady state error and error coefficients           STABILITYConcepts of absolute and relative stability, pole zero location, Routh Hurwitz criteria ROOT LOCUS TECHNIQUE 4  5 Introduction, root locus concept, construction root loci, stability analysis  FREQUENCY RESPONSE  6 Introduction and importance of frequency response, Bode diagram, polar plots, log  7 magnitude vs phase plot, Nyquist stability criterion, stability analysis, relative stability, gain margin  phase margin, closed loop frequency response  7 INTRODUCTION TO DESIGN P Necessity of compensation, lag and lead compensation, PID Controller  8 STATE SPACE ANALYSIS S Concept of State, state variable and state vector, state transition matrix, controllability and observability, solution of state equation  x a Number of"
"  EEN 301","  COMPUTER AIDED POWER SYSTEM ANALYSIS","ures     INTRODUCTION Single line diagram of power system, modeling of synchronous machines, transformer loads, transmission line etc, per unit representation of power system     POWER FLOW STUDIES  Formation of Z-bus  Y-bus matrices, power flow problem, power flow solution by Gauss- Siedel, Newton Raphson and fast decoupled methods, algorithm and flowchart, Comparison of the three methods Load frequency control Economic operation of generators Power flow studies using software  10     SHORT CIRCUIT STUDIES  Symmetrical (or) balanced three phase faults, Symmetrical components, positive sequence, negative sequence and zero sequence networks of electrical appliances and power system, inter connection of sequence Networks for three phase single line to ground, line to line, double line to ground and open conductor faults Fault calculation using software  10     ECONOMIC LOAD DESPATCH  Introduction, Optimal Operation of Generators of Bus bar, Unit Commitment, Optimal Generation Schedule, Hydro thermal optimal scheduling, Economic dispatch without line losses, economic dispatch with line losses, lambda iteration method, gradient method, Newton’s method, base point and participation factors  10     STABILITY ANALYSIS  Stability Analysis steady state, Transient stability, Dynamic stability, Rotor dynamics and swing curve, Swing curve equation representation with different units, Equal area criteria and its applications with different cases, Step by step method of analysis of transient stability, Factors affecting transient stability, Role of AVR on transient stability of system, Numerical methods of transient analysis Fundamentals of Voltage Stability"
"  EEN 302"," é SWITCHGEAR AND PROTECTION","  BUS BAR ARRANGEMENTS, ISOLATING SWITCHES 3 1 Function, types, operation and rating, Main equipment in substation substation layout,  Different Bus bar schemes  FUSES 3 2 Types, ratings, theory and characteristics, construction, characteristics and applications of  HRC fuses  Principles Of Circuit Interruption 4 3 Principles of arc suppression in dc and ac circuits Recovery and Rest Rising Voltage  (RRRV) causes of switching surges  CIRCUIT BREAKERS 4 4 Classification of circuit breakers, construction, operation  applications of minimum oil,  bulk oil, air break, air blast and SF¢ circuit breakers rating and maintenance of circuit  breakers operating mechanisms of circuit breakers, vacuum circuit breakers  RELAYS 4 5 Constructional features and characteristics to electro-magnetic induction and thermal relay,  over current, directional over current, reverse power, percentage differential, impedance,  mho, reactance and negative sequence relays, static relays  PROTECTIVE EARTHING OBJECTS 3 6 Earthing resistance of hemispherical and single driven rod, earthing arrangements different  types of neutral earthing, calculation of neutral shift, Earthing of substation equipments  PROTECTION OF FEEDERS 5  Time graded over current protection for radial, parallel  ring feeders circulating current 7 and balanced voltage protective schemes Distance protection of feeders — Application of  impedance, reactance and mho relay, elementary ideas about carrier, current protection of  transmission lines, Numeric relays  GENERATOR PROTECTION 4 8 Types of faults on stator and rotor stator  rotor protection negative sequence protection  loss of excitation  overload protection  TRANSFORMER PROTECTION 5 9 Power transformer protection Differential protection and magnetic balance protection,  Restricted earth fault protection, Buchholz relay, Protection of combined alternator and  transformer  PROTECTION AGAINST OVERVOLTAGES 2 10 Ground wire, shielding angle rod gap, horn gap, impulse gap, valve type and non-linear     arresters surge absorbersOVER VOLTAGE PHEN ON, PROTECTION  INSULATION CO-  3 u ORDINATION Theory of physics of lightning flashes  strokes Insulation co-ordination, Volt-time and circuit time characteristics Horn gap, Single diverters, Ground wires, Surge absorbers Dn MICROPROCESSOR BASED PROTECTION 2 Introduction to microprocessor based relays  digital relays  « Number of"
"  EEN 303","  ELECTRIC DRIVES"," 1 MODELING OF DC MACHINE 10     Kron’s Primitive Machine Model (Two Axis Model), statically induced EMF, Rotational orDynamically Induced EMF, Generalized Torque Expression of Kron’s Primitive machine Mathematical model of DC machine (shunt, series, separately excited), steady state characteristics with armature and field control, dynamic behavior with constant flux,     POWER ELECTRONICS CONTROLLED DC DRIVES Static convertor as power actuator for DC drives single and three phase drives, convertors                                                                                               2 with reduced reactive power, power factor improvement techniques, control loop containing  12 electronics power converters Control of converter supplied DC drives, braking operation using power electronics converters MODELING OF INDUCTION MACHINE Modeling of three phase Symmetrical Induction Machines (IM) in abc variables, Co-Energy and Torque Expression d-q (Transformation) Modeling of symmetrical 3 phase Induction 3 Machine, Rotor Transformation, Torque expression in d-q Frame Equivalent  12 CircuitReference Frame Theory, Power Invariant and Amplitude Invariant Transformation, Stanley Reference Frame, Park Reference Frame, Synchronous Reference Frame and arbitrary Reference Frame Induction Machine Modeling in Arbitrary Reference Frame ‘VECTOR CONTROL OF INDUCTION MACHINE 4 Vector Control of Induction Machine Concept of Space Phasor, Principle of Decoupled 8 Control, Rotor Flux Oriented Vector Control, Stator Flux Oriented Vector Control, Magnetizing Flux Oriented Vector Control Torque Response Flux Estimation Schemes"
"  EEN 304","  CAD OF ELECTRICAL MACHINES","s     INTRODUCTION Basic principles of electrical machine design, Magnetic circuit calculations, Calculation of leakage reactance parameters, losses, temperature rise      DESIGN OF TRANSFORMERS Design of single-phase and three-phase transformers-Core design, Windings design, cooling of transformers Operating characteristics     DESIGN OF ROTATING MACHINES  General concepts and constraints of design of rotating machines  Design of squirrel-cage and wound rotor type of three Phase induction motor  Stator and its windings, slot and its insulation, squirrel - cage and slip-ring rotor design, Operating characteristics     COMPUTER AIDED DESIGN OF TRANSFORMER AND ROTATING MACHINES Computer aided design, philosophy and economics, selection of input data and design variables, flow chart for design of transformer and rotating machines, Application of software for design implementation     OPTIMIZATION TECHNIQUES REVIEW Objectives and constraint functions, constrained and unconstrained minimization, flow chart development for design optimization of electrical machines"
"  EEN305","  HIGH VOLTAGE ENGINEERING"," DISCHARGES IN GASES 8 General characteristics of gaseous insulation, Basic processes of ionisation in a gas 1 Discharges in uniform and non-uniform fields Townsend Mechanism, Townsend first and second ionization coefficients, Paschen’s Law Corona discharges due to direct and alternating voltage Vacuum breakdown mechanisms Practical methods of calculating Corona Loss on transmission lines Commonly used gases for insulation and their properties BREAKDOWN OF SOLIDS AND LIQUIDS 8 Basics of solid insulating materials, Types of insulating materials, temperature classification, 2 factors affecting dielectric strength, Different mechanisms of breakdown of solids intrinsic breakdown Theories of intrinsic breakdown Different theories of breakdown in liquids commonly used solid and liquid insulation materials and their properties LIGHTNING PHENOMENON 5 3 Change accumulation in clouds formation of lightning stroke characteristics of lightning stroke Current and Voltage magnitudes GENERATION OF AC/DC/IMPULSES 4 4 Definition of impulse wave, Generation of high DC, AC impulse voltages and impulse currents single stage and multi stage impulse generators and equivalent circuits HIGH VOLTAGE MEASUREMENTS 6 Measurements of AC, DC and Impulse Voltage Sphere gap, resistance and capacitance 5 potential dividers, Standard capacitors High Voltage measurements by measuring rectified current of a standard capacitors Crest Voltmeter, Electrostatic voltmeter Impulse voltage measurement by Cathode Ray Oscillograph HIGH VOLTAGE TESTING EQUIPMENT 5 6 Power frequency high voltage testing transformer, Cascade connection of transformers Generation of high direct voltage by voltage doubler circuit and cockrort Walton CircuitIntroduction to nano materials for high voltage engineering NON-DESTRUCTIVE HIGH VOLTAGE TESTING 6 7 HLV testing of Cables and transformers Testing of transformer oil for electric strength General idea about dielectric constant and loss factor Application of HV Schering Bridge for tests Course"
"  EEN 401","  RESTRUCTURED AND DEREGULATED POWER SYSTEMS","s     POWER SECTOR IN INDIA  Evolution of integrated, monopoly, state electricity boards (SEBs), introduction to various institutions in Indian power sector such as CEA, planning commission, PFC, Ministry of Power, state and central Governments, REC, financial institutions, PTC, utilities and their roles, challenges before Indian power sector, electricity act 2003 and various National policies and guidelines under the act, introduction to Indian Energy Exchange and its working  5     DEREGULATION OF ELECTRICITY SUPPLY INDUSTRIES  Introduction to deregulation, different entities in deregulated electricity markets, background of deregulation around the world, benefits from competitive electricity markets, different key issues of competitive electricity markets, market Clearing Price(MCP) - Market operations Day-ahead and Hour-Ahead Markets, Elastic and Inelastic demand, technical challenges, Power System Restructuring and electricity reforms in India, key features of electricity act 2003     MARKET MODELS  Market Models based on energy trading, contractual agreement Pool  Bilateral models, different independent models, role of ISO, market power, Bidding and auction mechanisms, optimal power flow, economical load dispatch and unit commitment in deregulated environment, market models in Indian market context and power trading in India     TRANSMISSION OPEN ACCESS AND PRICING ISSUES  Power wheeling, transmission open access, cost component in transmission pricing, basic objectives, different methods of transmission pricing, Short run and long run marginal transmission price structure, development in international transmission pricing, reactive power pricing structure, and its calculation for generator’s reactive support, numerical examples, impact of FACTS devices on transmission pricing     AVAILABLE TRANSFER CAPABILITY DETERMINATION  Definitions, principles of ATC determination, factors affecting ATC, static and dynamic ATC, static ATC determination using DC power transfer distribution factors, AC power transfer distribution factors, ATC with line outage contingencies, LODFs with DC and AC, dynamic ATC and its determination, ATC enhancement with FACTS controllers, numerical examples           TRANSMISSION CONGESTION MANAGEMENTTransmission congestion, impact of transmission congestion, different methods of congestion management, financial transmission right, flow gate rights, market power and congestion issues, numerical examples, international experiences of transmission congestion management, security management spinning reserves, interruptible load options        Course"
"  EEN 402","  SMART GRID TECHNOLOGIES"," INTRODUCTION TO SMART GRID 6 Evolution of Electric Grid, Concept of Smart Grid, Definitions, Need of Smart Grid, 1 Functions of Smart Grid, Opportunities  Barriers of Smart Grid, Difference between  conventional  smart grid, Concept of Resilient  Self-Healing Grid, Present development  International policies in Smart Grid Case study of Smart Grid  CDM     SMART GRID TECHNOLOGIES PART 1 8 Introduction to Smart Meters, Real Time/Dynamic Pricing including ToD pricing, Automatic Meter Reading(AMR), Advanced Metering Infrastructure (AMI), Outage Management 2 System(OMS), Plug in Hybrid Electric Vehicles(PHEV), Vehicle to Grid, Smart Sensors, Smart Appliances and Building Management Systems (BMS), Energy Management Systems (EMS), Customer empowerment and engagement using technology and interactive applications and Business Analytics, Work Force Management and Field Force Automation        SMART GRID TECHNOLOGIES PART 2 8 Smart Substations, Substation Automation, Feeder Automation, SCADA, Assessment management through Condition Based Monitoring, Geographic Information System(GIS), 3 Intelligent Electronic Devices(IED)  their application for monitoring  protection, Grid storage like Battery, / SMES, /Pumped Hydro, / Compressed Air Energy Storage, Thermal Storage, Wide Area Measurement System(WAMS), Phase Measurement Unit(PMU)MICRO GRIDS AND DISTRIBUTED ENERGY RESOURCES  Concept of micro grid, need  applications of micro grid, formation of micro grid, Issues of interconnection, protection  control of micro grid Variable speed wind generators, fuel cells, micro turbines, Captive power plants, Integration of renewable energy sources, Demand Side Management through Energy Efficient/BEE Rated appliances and Automated Demand Response, Load research, Energy audit tools to save wastage        POWER QUALITY MANAGEMENT IN SMART GRID  Power Quality  EMC in Smart Grid, Power Quality issues of Grid connected Renewable Energy Sources, Power Quality Conditioners for Smart Grid, Volt-Var optimization, Reactive Power Compensation Asset Optimization using Smart Grid Technologies Power Management and Management of Peak Load using Smart Grid Technologies     INFORMATION AND COMMUNICATION TECHNOLOGY FOR SMART GRID Home Area Network (HAN), / Neighborhood Area Network (NAN), / Wide Area Network (WAN) Different Communication Technologies and Protocols like Bluetooth, /Zig-Bee, /GPRS, /Wi-Fi, /Wi-Max/RF/PLC based communication, Mesh communication Network etc, Integrated Communication infrastructure with Integrated Network Monitoring System, Advanced Business Analytics, Basics of CLOUD Computing  Cyber Security for Smart Grid, Big Data storage, convergence of Operational technology and information technology, ERP, Significance of Enterprise Service Bus (ESB) to implement SOA, Use of Software as a Service (SaaS) applications           Course"
"  EEN 403","  SOLAR ENERGY ENGINEERING","s     INTRODUCTION TO SOLAR ENERGY SOURCES  World energy resources, Indian energy scenario, Environmental aspects of energy utilization Renewable energy resources and their importance, global solar resources Solar spectrum, electromagnetic spectrum, basic laws of radiation Physics of the Sun, energy balance of the earth, energy flux, solar constant for earth, green house effect  7     SOLAR RADIATION AND MEASUREMENT  Solar radiation on the earth surface, extraterrestrial radiation characteristics, terrestrial radiation, solar isolation, spectral energy distribution of solar radiation Depletion of solar radiation, absorption, scattering Beam radiation, diffuse and global radiation Measurement of solar radiation, pyranometer, pyrheliometer, sunshine recorder Solar time, local apparent time (LAT), equation of time (E)     SOLAR RADIATION GEOMETRY AND CALCULATIONS  Solar radiation geometry, earth, sun angles, solar angles, calculation of angle of incidence, surface facing due south, horizontal, inclined surface and vertical surface Solar day length, sun path diagram, shadow determination     SOLAR THERMAL ENERGY CONVERSION  Thermodynamic cyclescarnot, organic, reheat, regeneration and supercritical Rankine cycles, Brayton cycle, Stirling cycle, Binary cycles, combined cycles, solar thermal power plants, parabolic trough system, hybrid solar-gas power plants, solar pond based electric power plant, central tower receiver power plant     SOLAR ELECTRICAL ENERGY CONVERSION  Solar photovoltaic energy conversion, principles, physics and operation of solar cells, classification of solar PV systems, solar cell energy conversion efficiency, I-V characteristics, maximum power point, cell efficiency, fill factor, effect of irradiation and temperature, losses, solar PV power plants     SOLAR ENERGY STORAGE Energy storage - Utilization of energy storage devices, specific areas of applications of energy storage, selection of types of energy to be stored, types of storage system     ENERGY OPTIMIZATION Overview of effective tools for solar energy systems, case studies ofsolar energy system optimization"
" EEN 404"," BIOMEDICAL ENGINEERING","  1 INTRODUCTION TO BIO INSTRUMENTATION 3 Problems encountered in measuring a living system, Electric shock Hazards, safety codes for electro-medical equipment  2 SOURCES OF BIOELECTRIC POTENTIALS 5 Resting and action potentials, propagation of action potential, the bioelectric potential-with special reference to ECG, EEG and EMG  3 ELECTRODES 3 Recording electrodes, electrical conductivity of electrodes, jellies and creams  4 TRANSDUCERS IN MEDICAL EQUIPMENTS 4 Displacement, pressure, body temperature measurement, photoelectric transducers optical fibre sensors  5 BIOMEDICAL RECORDERS 4 Electrocardiograph, electroencephalograph, electro-myograph Biofeedback instrumentation  6 PATIENT MONITORING SYSTEM 4 System concepts, cardiac monitor, bedside patient monitoring system, measurement of heart rate, pulse rate, blood pressure measurement, temperature, respiratory rate, catheterization of laboratory instrument  7 METHODS OF HEATING TISSUES 3) Physiological effect of heat, short wave diatherapy, infra-red radiation, microwave diathermy, surgical diathermy  8 BIOMEDICAL TELEMETRY AND TELEMEDICINE 3 Introduction and application to Biomedical Engineering  9 MODERN IMAGING SYSTEM 8 Computed tomography, magnetic resonance imaging system, thermal camera based on IR sensors, Image Reconstruction techniques  THERAPEUTIC EQUIPMENTS 2 10 Pacemakers, cardiac defibrillators, pain relief through electrical stimulation, Haemodialysis machine, electronics in anaerhetic machine - - Number of"
"  EEN 411","  NEURAL NETWORKS AND FUZZY SYSTEMS","  INTRODUCTION  1 Biological neuron, Models of Artificial Neural Networks (ANN), Characteristics of 4 Neural Networks, Different types of learning of neural network FUNDAMENTAL MODELS OF ANN  2 Mcculloch—Pitts, Hebbian, Perceptron, Delta, Owstrar, Boltzman, Adaline, 5 Madaline Architecture, Algorithm and Applications  3 FEED FORWARD NETWORKS 4 Back propagation, Radial basis function- Architecture, Algorithm and Applications SELF ORGANIZING FEATURE MAP  4 Kohonen Self Organizing Maps, Learning Vector Quantization (LVQ), Max Net, 4 Hamming Net-Architecture, Algorithm and Applications FEEDBACK NETWORKS  5 Hopfield Net- Architecture, Training Algorithm and Application for discrete and continuous  3 net ASSOCIATIVE MEMORY NETWORKS  6 Hetero, Auto and Bi-directional Associative Networks-Architecture, Algorithm and  3 Applications  7 APPLICATION OF NEURAL NETWORKS 3 Application of neural network in engineering areas INTRODUCTION OF FUZZY SYSTEMS  8 Fuzzy logic, classical sets and fuzzy sets, operations on fuzzy sets, properties of 9     fuzzy sets, crisp and fuzzy relations, membership functions, fuzzification, defuzzificationFUZZY RULE BASED SYSTEM     9 Formation of rules, decomposition of rules, aggregation and properties of fuzzy 4 tules, fuzzy inference system APPLICATIONS OF FUZZY LOGIC  10 Fuzzy logic applications in various areas including power systems, image processing, control  3  systems, industries etc           Course"
